,Date,Stock Name,BIL_return_Adj Close,EEM_return_Adj Close,GLD_return_Adj Close,GSG_return_Adj Close,IEI_return_Adj Close,LQD_return_Adj Close,SPHY_return_Adj Close,UUP_return_Adj Close,VNQ_return_Adj Close,VWO_return_Adj Close,XLB_return_Adj Close,XLE_return_Adj Close,XLF_return_Adj Close,XLI_return_Adj Close,XLK_return_Adj Close,XLP_return_Adj Close,XLU_return_Adj Close,XLV_return_Adj Close,XLY_return_Adj Close,XTL_return_Adj Close,Day 1,Day 2,Day 3,Day 4,Day 5
9512,2016-08-04 - 2016-08-08,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886613805618393,0.364089184396294,0.25121308360293193,0.25121308360293193,0.13833698280956985
9513,2016-08-04 - 2016-08-08,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308108839679203,0.022229068519993175,0.14646701626422054,0.14646701626422054,0.270704964008448
9514,2016-08-04 - 2016-08-08,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17436910520288773,0.17436910520288773,0.17436910520288773,0.17436910520288773,0.17436910520288773
9515,2016-08-04 - 2016-08-08,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3344130426044076,0.34926612277832314,0.3678264979061891,0.3678264979061891,0.38638687303405495
9516,2016-08-04 - 2016-08-08,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.03596659050024885,0.06801249278761187,0.004363167703567261,0.004363167703567261,-0.05928615738047735
9517,2016-08-04 - 2016-08-08,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3173983894371425,0.3821229191587706,0.35773970990268106,0.35773970990268106,0.33335650064659145
9518,2016-08-04 - 2016-08-08,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3039276937748725,0.3644143825282859,0.3418966955980948,0.3418966955980948,0.3193790086679037
9519,2016-08-04 - 2016-08-08,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2909767180534221,0.3263608652625914,0.3304840419833845,0.3304840419833845,0.3346072187041776
9520,2016-08-09 - 2016-08-13,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12239488693094372,0.16819840084406856,0.23962207892129825,0.14475116854278455,0.15581152269224602
9521,2016-08-09 - 2016-08-13,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08424325997786547,0.09026311123577313,0.04942314975468265,0.08807563954628661,0.05455737006724501
9522,2016-08-09 - 2016-08-13,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08435053146233708,0.053336190647540416,0.1947179459158283,0.14418042766346587,0.1509356402536637
9523,2016-08-09 - 2016-08-13,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3825702220713678,-0.42162861865305146,-0.3769194769157392,-0.3993862860545096,-0.3778296493554771
9524,2016-08-09 - 2016-08-13,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1501593774250968,0.08463467438920888,0.18837255269100214,0.09383790931187734,0.1181623101025991
9525,2016-08-09 - 2016-08-13,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.057326420837496915,-0.0587553069277889,-0.00018316731069512726,-0.0771825283810757,-0.03807259943230425
9526,2016-08-09 - 2016-08-13,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0599755954955629,-0.031214031207053832,0.004837433895857439,-0.12634889209223132,-0.035235348867480434
9527,2016-08-09 - 2016-08-13,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09814738347146326,0.05659112411763936,0.1098278558138658,0.0732032943650891,0.0964646622285014
9528,2016-08-09 - 2016-08-13,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1319262878462229,-0.023282623281363102,0.03107219214869855,0.031071199127553087,0.10600854177670058
9529,2016-08-09 - 2016-08-13,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.06107949778416216,-0.057813475146199014,-0.039851031283181584,-0.048040859645418564,-0.11719564542143965
9530,2016-08-09 - 2016-08-13,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14210598763723153,0.07973167699961388,-0.3261640216745117,0.1696145849710687,-0.009545990016949793
9531,2016-08-09 - 2016-08-13,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09791420779555564,-0.14690452904126766,-0.2462496842386785,-0.1193816520179694,-0.18082418901133104
9532,2016-08-09 - 2016-08-13,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886468704043728,0.3187566622428306,0.3261049050777871,0.2284679592834043,0.3072334633930119
9533,2016-08-09 - 2016-08-13,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3429425690101421,0.3518376107832202,0.18213251119586174,0.2524014184204336,0.2930925848857205
9534,2016-08-09 - 2016-08-13,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17436910520288773,0.17436910520288773,0.17436910520288773,0.17436910520288773,0.17436910520288773
9535,2016-08-09 - 2016-08-13,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20686339352302008,0.13144229835221355,0.5395305330520512,0.4295607104254826,0.4468228711205206
9536,2016-08-09 - 2016-08-13,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.13975398538507292,-0.2319905640288124,-0.0012585924264183481,-0.1284668227698362,-0.12850413801870988
9537,2016-08-09 - 2016-08-13,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33570512730723273,0.2414802267374773,0.38794428302386413,0.2253073516731466,0.3034173214939009
9538,2016-08-09 - 2016-08-13,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31616363252892665,0.25104777292218405,0.377638517033054,0.21112698928987872,0.28178594483921376
9539,2016-08-09 - 2016-08-13,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3617684065871336,0.3132126645451394,0.2369242830191732,0.35292763370366537,0.33344904053252283
9540,2016-08-14 - 2016-08-18,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15581152269224602,0.16687187684170748,0.09727930103928692,0.1280724216102933,0.14360755869463127
9541,2016-08-14 - 2016-08-18,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05455737006724501,0.021039100588203415,0.0006405654892716398,0.08004665967057056,0.08810468740540166
9542,2016-08-14 - 2016-08-18,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1509356402536637,0.15769085284386153,0.12221406287842387,0.1301712267921361,0.22706232622633504
9543,2016-08-14 - 2016-08-18,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3778296493554771,-0.3562730126564446,-0.3974740112453571,-0.3713443799536863,-0.3900171489830908
9544,2016-08-14 - 2016-08-18,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1181623101025991,0.14248671089332085,0.020862793140926428,0.14569616653953138,0.1272864784354646
9545,2016-08-14 - 2016-08-18,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.03807259943230425,0.0010373295164672128,-0.09123484419174648,-0.030327737789032017,-0.02898320736205543
9546,2016-08-14 - 2016-08-18,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.035235348867480434,0.055878194357270435,-0.07970885617042085,-0.04023884372141817,0.023000539226676518
9547,2016-08-14 - 2016-08-18,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0964646622285014,0.11972603009191372,0.02362008208526891,0.07817149653141557,0.08483677480284406
9548,2016-08-14 - 2016-08-18,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10600854177670058,0.18094588442584805,-0.017620186672757568,-0.09650530100759873,0.1495631432740458
9549,2016-08-14 - 2016-08-18,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.11719564542143965,-0.18635043119746075,-0.15693033069213894,0.06427741893597531,0.04268829665626221
9550,2016-08-14 - 2016-08-18,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009545990016949793,-0.1887065650049683,-0.1682882433778981,0.03858793341582803,0.07303228655602924
9551,2016-08-14 - 2016-08-18,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18082418901133104,-0.24226672600469265,-0.2214948664071279,-0.14818160709082012,-0.1535299754595207
9552,2016-08-14 - 2016-08-18,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3072334633930119,0.3859989675026194,0.1987919833137625,0.3257497237381173,0.2733387673397503
9553,2016-08-14 - 2016-08-18,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2930925848857205,0.3337837513510075,0.35533232527834024,0.2867217212807604,0.352687219529235
9554,2016-08-14 - 2016-08-18,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17436910520288773,0.17436910520288773,0.17436910520288773,0.17436910520288773,0.5675453375007333
9555,2016-08-14 - 2016-08-18,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4468228711205206,0.4640850318155586,0.3675152106277004,0.3525552437757145,0.4158376653692348
9556,2016-08-14 - 2016-08-18,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.12850413801870988,-0.12854145326758354,-0.3370634126177548,-0.0589221019859789,-0.29244403849997114
9557,2016-08-14 - 2016-08-18,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3034173214939009,0.3815272913146552,0.21203104694275546,0.2281099635008411,0.35117442342239596
9558,2016-08-14 - 2016-08-18,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28178594483921376,0.3524449003885488,0.203448266791116,0.184669758434387,0.3418188710192055
9559,2016-08-14 - 2016-08-18,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33344904053252283,0.3139704473613803,0.23209867801413875,0.35153379554066505,0.2938972481300381
9560,2016-08-19 - 2016-08-23,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15473982323604876,0.14750445318113906,0.14750445318113906,0.14026908312622932,0.19484831894126264
9561,2016-08-19 - 2016-08-23,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.023048176674938785,0.04437067823128324,0.04437067823128324,0.06569317978762769,0.02708472070290713
9562,2016-08-19 - 2016-08-23,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06749687826009007,0.058666457626416216,0.058666457626416216,0.04983603699274235,0.15235132330850146
9563,2016-08-19 - 2016-08-23,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3881552036804725,-0.3872235985468047,-0.3872235985468047,-0.3862919934131368,-0.3806981969112438
9564,2016-08-19 - 2016-08-23,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.11351021493840732,0.1295858809711119,0.1295858809711119,0.14566154700381645,0.13338907815164447
9565,2016-08-19 - 2016-08-23,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.05729616084074667,-0.059414621891907216,-0.059414621891907216,-0.06153308294306775,-0.047405271864796435
9566,2016-08-19 - 2016-08-23,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.020445487055964343,-0.03300704535788064,-0.03300704535788064,-0.04556860365979694,0.0423998157422658
9567,2016-08-19 - 2016-08-23,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.08650165730612443,0.08400254182992142,0.08400254182992142,0.08150342635371842,0.10980844039096348
9568,2016-08-19 - 2016-08-23,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036335554934084434,0.01796535017171803,0.01796535017171803,-0.00040485459064836665,0.14864918821088616
9569,2016-08-19 - 2016-08-23,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.16033726913918153,-0.09918375120972976,-0.09918375120972976,-0.03803023328027795,-0.09559599333659592
9570,2016-08-19 - 2016-08-23,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2508524953565269,-0.08540915371429979,-0.08540915371429979,0.08003418792792731,-0.03731225041575234
9571,2016-08-19 - 2016-08-23,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2409454788602133,-0.18938355498230397,-0.18938355498230397,-0.1378216311043947,-0.1744823996584504
9572,2016-08-19 - 2016-08-23,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19885774644919185,0.2473224749130212,0.2473224749130212,0.2957872033768505,0.2211592324128228
9573,2016-08-19 - 2016-08-23,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15426420004484362,0.2079369338015884,0.2079369338015884,0.2616096675583332,0.28102189855217663
9574,2016-08-19 - 2016-08-23,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2187211037991379,-0.022175999298125082,-0.022175999298125082,0.17436910520288773,0.17436910520288773
9575,2016-08-19 - 2016-08-23,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2742390047545669,0.18673442021262768,0.18673442021262768,0.09922983567068844,0.35245876584499586
9576,2016-08-19 - 2016-08-23,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.023563372718185368,-0.01178620850046054,-0.01178620850046054,-0.04713578971910644,-0.10569904408876568
9577,2016-08-19 - 2016-08-23,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.20383779984904302,0.1695019250259137,0.1695019250259137,0.13516605020278447,0.21372891371761796
9578,2016-08-19 - 2016-08-23,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19279426602149066,0.15406243724711854,0.15406243724711854,0.11533060847274645,0.2079089042910384
9579,2016-08-19 - 2016-08-23,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27371390497003445,0.31777013530593273,0.31777013530593273,0.361826365641831,0.3255905499510047
9580,2016-08-24 - 2016-08-28,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10594057496201524,0.11910087826340918,0.12346725714385999,0.15200906608932488,0.15200906608932488
9581,2016-08-24 - 2016-08-28,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.031108610006103925,0.0066221951300631104,-0.007864028821756006,0.05368422981778411,0.05368422981778411
9582,2016-08-24 - 2016-08-28,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09135083453190794,0.09838663568248514,0.09437722291859074,0.1226292729738788,0.1226292729738788
9583,2016-08-24 - 2016-08-28,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3881545711981135,-0.3769779831206817,-0.38071506820863893,-0.3640076641446293,-0.3640076641446293
9584,2016-08-24 - 2016-08-28,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.05591784521497692,0.02654062420070663,0.16648780504394214,0.15705320198612766,0.15705320198612766
9585,2016-08-24 - 2016-08-28,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0798932016763706,-0.055886921052093565,-0.07855914121381102,-0.036676357351094216,-0.036676357351094216
9586,2016-08-24 - 2016-08-28,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.13449631734594467,0.010212777740513976,-0.08320068159700705,-0.018450296504345043,-0.018450296504345043
9587,2016-08-24 - 2016-08-28,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03836923316452217,0.09818504773533836,0.08483319440781184,0.09814421755609899,0.09814421755609899
9588,2016-08-24 - 2016-08-28,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.029679462448233333,0.07300415886841355,-0.07853235262731117,0.04922380735368141,0.04922380735368141
9589,2016-08-24 - 2016-08-28,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.06274612728037783,-0.05449438407005568,-0.23104320087784336,-0.11154702178756426,-0.11154702178756426
9590,2016-08-24 - 2016-08-28,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04422306904844142,-0.1752041238403156,-0.2927375830011789,-0.061171419667722216,-0.061171419667722216
9591,2016-08-24 - 2016-08-28,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20313718151943072,-0.2083501117913934,-0.2435611733800709,-0.17237585222396345,-0.17237585222396345
9592,2016-08-24 - 2016-08-28,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2957872033768505,0.25843798091125736,0.2360707318121971,0.25098815324930696,0.25098815324930696
9593,2016-08-24 - 2016-08-28,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12086974187999312,0.2705851326379622,0.26246860272205835,0.28738197095017803,0.28738197095017803
9594,2016-08-24 - 2016-08-28,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5675453375007333,-0.2187211037991379,0.17436910520288773,0.3709572213518105,0.3709572213518105
9595,2016-08-24 - 2016-08-28,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14681143239269184,0.33139481501577284,0.23844300741624,0.2204536284919832,0.2204536284919832
9596,2016-08-24 - 2016-08-28,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002989888194122603,-0.08229145794889481,0.12794689068947207,0.034422438945316984,0.034422438945316984
9597,2016-08-24 - 2016-08-28,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2968922051417126,0.26352890842540777,0.18310220754662535,0.26383785311781954,0.26383785311781954
9598,2016-08-24 - 2016-08-28,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2754251267476752,0.2564546161171067,0.1620216556608684,0.24328577580006575,0.24328577580006575
9599,2016-08-24 - 2016-08-28,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2887620218378125,0.3550324850907224,0.24775402294193716,0.3213494164356494,0.3213494164356494
9600,2016-08-29 - 2016-09-02,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18055087503478973,0.09891412299048713,0.12558782703628696,0.16718826506481127,0.16715074433976554
9601,2016-08-29 - 2016-09-02,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11523248845732426,-0.01600071130365591,0.06381856232822572,0.05353083062486188,0.13565707439991465
9602,2016-08-29 - 2016-09-02,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15088132302916685,0.09443926058390414,0.026076442599061056,0.09729430598759736,0.17574620967751045
9603,2016-08-29 - 2016-09-02,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3473002600806197,-0.3457964233343016,-0.3826439361502767,-0.40451892498929937,-0.3661608514456346
9604,2016-08-29 - 2016-09-02,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1476185989283132,0.08383024732660499,0.08837029641243603,0.09296273504633512,0.1352462241902327
9605,2016-08-29 - 2016-09-02,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0052064265116225925,-0.0770464691089927,-0.1011532924082039,-0.04735943759924509,-0.013251148493583777
9606,2016-08-29 - 2016-09-02,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04630008858831697,-0.05445605918593337,-0.12076553341775922,0.003161269545852885,0.05525907263293742
9607,2016-08-29 - 2016-09-02,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11145524070438616,0.054981430569927936,0.06819701656757264,0.10649525355365784,0.1163783704704112
9608,2016-08-29 - 2016-09-02,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17697996733467397,0.05886373522611349,-0.015636233495798797,0.08673549492703549,0.1037734026340693
9609,2016-08-29 - 2016-09-02,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.007949157302714838,-0.1463527485684079,-0.02566700452694401,-0.10150093639564847,0.05045055739306346
9610,2016-08-29 - 2016-09-02,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17039474366573445,-0.05114084406741111,-0.13400953052364234,0.06167270882019801,-0.1202657250034679
9611,2016-08-29 - 2016-09-02,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101190531067856,-0.21353002901747709,-0.19923458445426076,-0.19272587539733715,-0.2214528242989661
9612,2016-08-29 - 2016-09-02,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26590557468641685,0.2211242965556136,0.3032943714136746,0.3055902146020881,0.28830269282357474
9613,2016-08-29 - 2016-09-02,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3122953391782977,0.13634952086624996,0.2540862371409965,0.3430431999339168,0.4326190598334047
9614,2016-08-29 - 2016-09-02,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5675453375007333,0.17436910520288773,0.17436910520288773,0.17436910520288773,0.5669877945619184
9615,2016-08-29 - 2016-09-02,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20246424956772646,0.19466082925428516,0.033922747959430316,0.13973155217476735,0.3718138797368797
9616,2016-08-29 - 2016-09-02,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.059102012798838074,0.06831902604035275,-0.09381953807695513,-0.1860542228978864,-0.012861497845908816
9617,2016-08-29 - 2016-09-02,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3445734986890137,0.2496547520532562,0.16625229343907155,0.32241840261093824,0.4253922210474793
9618,2016-08-29 - 2016-09-02,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32454989593926314,0.2213479164178755,0.13732474950342813,0.32502962876189145,0.4114082324243589
9619,2016-08-29 - 2016-09-02,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3949448099293617,0.30717511131398795,0.32895214292786445,0.3029744395995437,0.3860752408502421
9620,2016-09-03 - 2016-09-07,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1665728864417704,0.1665728864417704,0.1665728864417704,0.16599502854377526,0.15365150583763054
9621,2016-09-03 - 2016-09-07,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.10476467668589667,0.10476467668589667,0.10476467668589667,0.07387227897187873,-0.04816147993146798
9622,2016-09-03 - 2016-09-07,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18620360705526467,0.18620360705526467,0.18620360705526467,0.19666100443301893,0.14496736548387282
9623,2016-09-03 - 2016-09-07,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3798701757527401,-0.3798701757527401,-0.3798701757527401,-0.3935795000598459,-0.3881167658126123
9624,2016-09-03 - 2016-09-07,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1493422852999521,0.1493422852999521,0.1493422852999521,0.1634383464096715,0.12269315565543493
9625,2016-09-03 - 2016-09-07,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.04588441606697317,-0.04588441606697317,-0.04588441606697317,-0.07851768364036257,-0.044541983579088465
9626,2016-09-03 - 2016-09-07,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0013113244128605955,0.0013113244128605955,0.0013113244128605955,-0.05263642380721623,-0.045528814704957864
9627,2016-09-03 - 2016-09-07,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11878282230518895,0.11878282230518895,0.11878282230518895,0.12118727413996673,0.10124561465336897
