,Unnamed: 0.1,Date,Stock Name,BIL_return_Adj Close,EEM_return_Adj Close,GLD_return_Adj Close,GSG_return_Adj Close,IEI_return_Adj Close,LQD_return_Adj Close,SPHY_return_Adj Close,UUP_return_Adj Close,VNQ_return_Adj Close,VWO_return_Adj Close,XLB_return_Adj Close,XLE_return_Adj Close,XLF_return_Adj Close,XLI_return_Adj Close,XLK_return_Adj Close,XLP_return_Adj Close,XLU_return_Adj Close,XLV_return_Adj Close,XLY_return_Adj Close,XTL_return_Adj Close,Day 1,Day 2,Day 3,Day 4,Day 5,Is Beginning of a Month,Is Beginning of a Year,Day 2- Day 1,Day 3- Day 2,Day 4- Day 3,Day 5- Day 4,SPY_return_Adj Close,Positive Trends,Negative Trends,Is Positive Trend
7497,7497,2015-03-18 - 2015-03-22,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.536632091,0.082086834,0.396518857,0.346843622,0.346843622,0,1,-0.454545257,0.314432023,-0.049675234,0,0.04946893,2,2,FALSE
7498,7498,2015-03-18 - 2015-03-22,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493274035,0.079014879,0.397810423,0.338057611,0.338057611,0,1,-0.414259156,0.318795544,-0.059752812,0,0.04946893,2,2,FALSE
7499,7499,2015-03-18 - 2015-03-22,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.477291228,0.31789532,0.50840954,0.410197083,0.410197083,0,1,-0.159395908,0.19051422,-0.098212457,0,0.04946893,2,2,FALSE
7500,7500,2015-03-23 - 2015-03-27,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.133809978,0.101827598,0.001637369,0.092328544,0.195419538,0,1,-0.03198238,-0.100190229,0.090691175,0.103090995,0.095876579,2,2,TRUE
7501,7501,2015-03-23 - 2015-03-27,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.067681375,-0.014376345,0.021926426,0.001179622,0.118637571,0,1,-0.08205772,0.036302771,-0.020746804,0.117457949,0.095876579,2,2,TRUE
7502,7502,2015-03-23 - 2015-03-27,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.094024138,0.076644005,0.185324974,0.106980233,0.068222051,0,1,-0.017380133,0.108680969,-0.078344741,-0.038758182,0.095876579,1,3,FALSE
7503,7503,2015-03-23 - 2015-03-27,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.411654841,-0.422730867,-0.457932091,-0.390025691,-0.39189753,0,1,-0.011076025,-0.035201225,0.0679064,-0.001871839,0.095876579,1,3,TRUE
7504,7504,2015-03-23 - 2015-03-27,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.090770387,0.023613816,-0.084897369,0.096063741,0.204333123,0,1,-0.067156571,-0.108511185,0.18096111,0.108269382,0.095876579,2,2,TRUE
7505,7505,2015-03-23 - 2015-03-27,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.124512849,-0.082432231,-0.196217382,-0.077002665,-0.022844239,0,1,0.042080618,-0.113785151,0.119214717,0.054158426,0.095876579,3,1,TRUE
7506,7506,2015-03-23 - 2015-03-27,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.033016027,-0.061564448,-0.131472294,-0.013101256,-0.036627177,0,1,-0.028548421,-0.069907846,0.118371037,-0.02352592,0.095876579,1,3,FALSE
7507,7507,2015-03-23 - 2015-03-27,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.081503426,0.055737785,-0.119760305,0.087188524,0.087184398,0,1,-0.025765641,-0.17549809,0.206948828,-4.13E-06,0.095876579,1,3,TRUE
7508,7508,2015-03-23 - 2015-03-27,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.029060085,-0.100809764,-0.209944102,0.053680912,0.034724357,0,1,-0.071749679,-0.109134337,0.263625013,-0.018956554,0.095876579,1,3,TRUE
7509,7509,2015-03-23 - 2015-03-27,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.053924023,-0.151438748,-0.156192475,-0.129098972,-0.010089345,0,1,-0.097514725,-0.004753727,0.027093503,0.119009628,0.095876579,2,2,TRUE
7510,7510,2015-03-23 - 2015-03-27,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019173311,0.096562008,-0.226931436,-0.24848067,0.104034368,0,1,0.077388697,-0.323493445,-0.021549233,0.352515038,0.095876579,2,2,TRUE
7511,7511,2015-03-23 - 2015-03-27,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155536969,-0.168875859,-0.245645673,-0.292286392,-0.12861342,0,1,-0.01333889,-0.076769814,-0.04664072,0.163672973,0.095876579,1,3,TRUE
7512,7512,2015-03-23 - 2015-03-27,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288370685,0.14634928,0.333591975,0.19854444,0.386081704,0,1,-0.142021405,0.187242695,-0.135047535,0.187537264,0.095876579,2,2,TRUE
7513,7513,2015-03-23 - 2015-03-27,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3759633,0.319114031,0.303719582,0.378847897,0.230153996,0,1,-0.056849269,-0.015394449,0.075128315,-0.148693901,0.095876579,1,3,FALSE
7514,7514,2015-03-23 - 2015-03-27,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218163805,0.566987795,-0.218163805,0.174369105,0.174369105,0,1,0.785151599,-0.785151599,0.39253291,0,0.095876579,3,1,TRUE
7515,7515,2015-03-23 - 2015-03-27,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438873458,0.200891654,0.389177317,0.521656921,-0.037446488,0,1,-0.237981804,0.188285663,0.132479603,-0.559103409,0.095876579,2,2,FALSE
7516,7516,2015-03-23 - 2015-03-27,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.392605369,0.007342915,-0.160477731,0.018504441,-0.059968062,0,1,0.399948284,-0.167820646,0.178982172,-0.078472503,0.095876579,2,2,TRUE
7517,7517,2015-03-23 - 2015-03-27,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.297168388,0.307339414,0.084852597,0.206403182,0.289873964,0,1,0.010171026,-0.222486817,0.121550585,0.083470781,0.095876579,3,1,FALSE
7518,7518,2015-03-23 - 2015-03-27,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278304799,0.288169309,0.089724443,0.155169359,0.276318204,0,1,0.00986451,-0.198444866,0.065444916,0.121148845,0.095876579,3,1,FALSE
7519,7519,2015-03-23 - 2015-03-27,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.311984625,0.257946406,0.19280501,0.282448057,0.331195408,0,1,-0.054038219,-0.065141396,0.089643047,0.048747351,0.095876579,2,2,TRUE
7520,7520,2015-03-28 - 2015-04-01,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.218916418,0.218916418,0.242413297,0.109616734,0.109449416,0,1,0,0.023496879,-0.132796564,-0.000167318,0.117655484,2,2,FALSE
7521,7521,2015-03-28 - 2015-04-01,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.140211832,0.140211832,0.161786092,-0.055009286,0.063175508,0,1,0,0.021574261,-0.216795379,0.118184794,0.117655484,3,1,FALSE
7522,7522,2015-03-28 - 2015-04-01,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.150160516,0.150160516,0.232098981,0.080847614,0.112009984,0,1,0,0.081938465,-0.151251367,0.03116237,0.117655484,3,1,FALSE
7523,7523,2015-03-28 - 2015-04-01,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.356357584,-0.356357584,-0.320817638,-0.417635679,-0.390005247,0,1,0,0.035539946,-0.096818041,0.027630431,0.117655484,3,1,FALSE
7524,7524,2015-03-28 - 2015-04-01,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.221186344,0.221186344,0.238039566,-0.07482649,0.008057678,0,1,0,0.016853222,-0.312866056,0.082884168,0.117655484,3,1,FALSE
7525,7525,2015-03-28 - 2015-04-01,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.019859336,0.019859336,0.062562911,-0.137333953,-0.109769129,0,1,0,0.042703575,-0.199896864,0.027564824,0.117655484,3,1,FALSE
7526,7526,2015-03-28 - 2015-04-01,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.024810556,0.024810556,0.086248288,-0.120375378,-0.007805815,0,1,0,0.061437732,-0.206623666,0.112569564,0.117655484,3,1,FALSE
7527,7527,2015-03-28 - 2015-04-01,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.131654148,0.131654148,0.176123897,0.001101453,0.07016968,0,1,0,0.044469749,-0.175022445,0.069068227,0.117655484,3,1,FALSE
7528,7528,2015-03-28 - 2015-04-01,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.088623912,0.088623912,0.142523466,-0.032702861,0.089347038,0,1,0,0.053899555,-0.175226327,0.122049899,0.117655484,3,1,TRUE
7529,7529,2015-03-28 - 2015-04-01,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.016187592,0.016187592,0.042464528,-0.057581441,-0.051991715,0,1,0,0.026276936,-0.100045969,0.005589726,0.117655484,3,1,FALSE
7530,7530,2015-03-28 - 2015-04-01,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058097413,0.058097413,0.012160458,0.117731832,0.14014473,0,1,0,-0.045936955,0.105571374,0.022412898,0.117655484,3,1,TRUE
7531,7531,2015-03-28 - 2015-04-01,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146698315,-0.146698315,-0.16478321,-0.163506123,-0.146328843,0,1,0,-0.018084895,0.001277087,0.01717728,0.117655484,3,1,TRUE
7532,7532,2015-03-28 - 2015-04-01,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314804693,0.314804693,0.243527681,0.258437981,0.257688827,0,1,0,-0.071277011,0.014910299,-0.000749154,0.117655484,2,2,FALSE
7533,7533,2015-03-28 - 2015-04-01,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173533683,0.173533683,0.11691337,0.271746057,0.53276204,0,1,0,-0.056620313,0.154832688,0.261015982,0.117655484,3,1,TRUE
7534,7534,2015-03-28 - 2015-04-01,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022175999,-0.022175999,-0.218721104,0.960249947,-0.611168131,0,1,0,-0.196545105,1.178971051,-1.571418078,0.117655484,2,2,FALSE
7535,7535,2015-03-28 - 2015-04-01,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135359286,0.135359286,0.30816506,0.152294865,0.520534484,0,1,0,0.172805774,-0.155870195,0.368239619,0.117655484,3,1,TRUE
7536,7536,2015-03-28 - 2015-04-01,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.040390339,0.040390339,0.14074874,-0.038031032,-0.071241808,0,1,0,0.100358401,-0.178779772,-0.033210777,0.117655484,2,2,FALSE
7537,7537,2015-03-28 - 2015-04-01,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.385238899,0.385238899,0.480603834,0.258620044,0.407261276,0,1,0,0.095364935,-0.22198379,0.148641232,0.117655484,3,1,TRUE
7538,7538,2015-03-28 - 2015-04-01,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358668784,0.358668784,0.441019364,0.225968454,0.372993605,0,1,0,0.08235058,-0.21505091,0.147025151,0.117655484,3,1,TRUE
7539,7539,2015-03-28 - 2015-04-01,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.379630906,0.379630906,0.428066404,0.255679755,0.310798106,0,1,0,0.048435498,-0.17238665,0.055118352,0.117655484,3,1,FALSE
7540,7540,2015-04-02 - 2015-04-06,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.230183124,0.211248995,0.211248995,0.211248995,0.192314866,1,1,-0.018934129,0,0,-0.018934129,0.11627818,2,2,FALSE
7541,7541,2015-04-02 - 2015-04-06,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.124951638,0.13151958,0.13151958,0.13151958,0.138087521,1,1,0.006567941,0,0,0.006567941,0.11627818,4,0,TRUE
7542,7542,2015-04-02 - 2015-04-06,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.124836349,0.168925028,0.168925028,0.168925028,0.213013708,1,1,0.044088679,0,0,0.044088679,0.11627818,4,0,TRUE
7543,7543,2015-04-02 - 2015-04-06,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.363993034,-0.37144413,-0.37144413,-0.37144413,-0.378895226,1,1,-0.007451096,0,0,-0.007451096,0.11627818,2,2,FALSE
7544,7544,2015-04-02 - 2015-04-06,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.157590223,0.148841597,0.148841597,0.148841597,0.140092971,1,1,-0.008748626,0,0,-0.008748626,0.11627818,2,2,FALSE
7545,7545,2015-04-02 - 2015-04-06,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.049959516,-0.020638623,-0.020638623,-0.020638623,0.00868227,1,1,0.029320893,0,0,0.029320893,0.11627818,4,0,TRUE
7546,7546,2015-04-02 - 2015-04-06,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.024037875,0.00645209,0.00645209,0.00645209,0.036942054,1,1,0.030489965,0,0,0.030489965,0.11627818,4,0,TRUE
7547,7547,2015-04-02 - 2015-04-06,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.079610036,0.118405154,0.118405154,0.118405154,0.157200273,1,1,0.038795118,0,0,0.038795118,0.11627818,4,0,TRUE
7548,7548,2015-04-02 - 2015-04-06,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.075936021,0.084254582,0.084254582,0.084254582,0.092573144,1,1,0.008318562,0,0,0.008318562,0.11627818,4,0,TRUE
7549,7549,2015-04-02 - 2015-04-06,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.044546825,0.005626507,0.005626507,0.005626507,0.055799839,1,1,0.050173332,0,0,0.050173332,0.11627818,4,0,TRUE
7550,7550,2015-04-02 - 2015-04-06,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107405717,0.012020002,0.012020002,0.012020002,0.131445721,1,1,0.119425719,0,0,0.119425719,0.11627818,4,0,TRUE
7551,7551,2015-04-02 - 2015-04-06,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21923672,-0.195360053,-0.195360053,-0.195360053,-0.171483387,1,1,0.023876666,0,0,0.023876666,0.11627818,4,0,TRUE
7552,7552,2015-04-02 - 2015-04-06,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250942535,0.235953582,0.235953582,0.235953582,0.22096463,1,1,-0.014988952,0,0,-0.014988952,0.11627818,2,2,FALSE
7553,7553,2015-04-02 - 2015-04-06,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242852591,0.352459118,0.352459118,0.352459118,0.462065644,1,1,0.109606526,0,0,0.109606526,0.11627818,4,0,TRUE
7554,7554,2015-04-02 - 2015-04-06,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567545338,0.370957221,0.370957221,0.370957221,0.174369105,1,1,-0.196588116,0,0,-0.196588116,0.11627818,2,2,FALSE
7555,7555,2015-04-02 - 2015-04-06,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206773474,0.36719745,0.36719745,0.36719745,0.527621426,1,1,0.160423976,0,0,0.160423976,0.11627818,4,0,TRUE
7556,7556,2015-04-02 - 2015-04-06,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.303179581,-0.304037647,-0.304037647,-0.304037647,-0.304895712,1,1,-0.000858065,0,0,-0.000858065,0.11627818,2,2,FALSE
7557,7557,2015-04-02 - 2015-04-06,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.428149238,0.410731238,0.410731238,0.410731238,0.393313238,1,1,-0.017418,0,0,-0.017418,0.11627818,2,2,FALSE
7558,7558,2015-04-02 - 2015-04-06,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398540161,0.387727562,0.387727562,0.387727562,0.376914963,1,1,-0.010812599,0,0,-0.010812599,0.11627818,2,2,FALSE
7559,7559,2015-04-02 - 2015-04-06,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.378066356,0.38839806,0.38839806,0.38839806,0.398729763,1,1,0.010331704,0,0,0.010331704,0.11627818,4,0,TRUE
7560,7560,2015-04-07 - 2015-04-11,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.099077694,0.234328276,0.157488177,0.180037834,0.139757885,1,1,0.135250582,-0.076840099,0.022549657,-0.040279949,0.098242659,2,2,TRUE
7561,7561,2015-04-07 - 2015-04-11,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.002454178,0.067550736,0.081097242,0.069725449,0.033677959,1,1,0.070004914,0.013546506,-0.011371793,-0.03604749,0.098242659,2,2,TRUE
7562,7562,2015-04-07 - 2015-04-11,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.116927147,0.068744231,0.202130911,0.137682301,0.097965049,1,1,-0.048182917,0.13338668,-0.064448609,-0.039717252,0.098242659,1,3,FALSE
7563,7563,2015-04-07 - 2015-04-11,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.410288954,-0.369590066,-0.378895226,-0.388138057,-0.378904156,1,1,0.040698888,-0.00930516,-0.009242831,0.009233901,0.098242659,2,2,TRUE
7564,7564,2015-04-07 - 2015-04-11,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.149532604,0.218792552,0.208614226,0.220376086,0.140787431,1,1,0.069259948,-0.010178326,0.01176186,-0.079588655,0.098242659,2,2,FALSE
7565,7565,2015-04-07 - 2015-04-11,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.073871347,-0.026052362,-0.014218643,0.062732537,-0.035372199,1,1,0.047818985,0.011833718,0.07695118,-0.098104736,0.098242659,3,1,TRUE
7566,7566,2015-04-07 - 2015-04-11,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.047254522,-0.008062352,-0.008130785,-0.008201085,-0.038283049,1,1,0.03919217,-6.84E-05,-7.03E-05,-0.030081964,0.098242659,1,3,TRUE
7567,7567,2015-04-07 - 2015-04-11,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.064634406,0.105921715,0.102102599,0.111385828,0.085280951,1,1,0.041287309,-0.003819115,0.009283229,-0.026104877,0.098242659,2,2,TRUE
7568,7568,2015-04-07 - 2015-04-11,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0161251,0.036550457,0.07930962,0.023577953,0.024500778,1,1,0.020425357,0.042759163,-0.055731667,0.000922825,0.098242659,3,1,TRUE
7569,7569,2015-04-07 - 2015-04-11,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.154778879,-0.083557684,-0.094789143,0.002198875,-0.069417373,1,1,0.071221195,-0.011231459,0.096988018,-0.071616248,0.098242659,2,2,TRUE
7570,7570,2015-04-07 - 2015-04-11,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128385409,-0.072302321,-0.233829202,-0.07237251,0.001542717,1,1,0.056083087,-0.161526881,0.161456692,0.073915226,0.098242659,3,1,TRUE
7571,7571,2015-04-07 - 2015-04-11,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134377325,-0.198015262,-0.274662737,-0.170143679,-0.184086537,1,1,-0.063637937,-0.076647475,0.104519058,-0.013942857,0.098242659,1,3,FALSE
7572,7572,2015-04-07 - 2015-04-11,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386094938,0.183834528,0.310851831,0.161340582,0.24742139,1,1,-0.202260409,0.127017302,-0.149511248,0.086080808,0.098242659,2,2,FALSE
7573,7573,2015-04-07 - 2015-04-11,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210666392,0.20275156,0.182053593,0.448996783,0.313853197,1,1,-0.007914832,-0.020697967,0.26694319,-0.135143585,0.098242659,1,3,TRUE
7574,7574,2015-04-07 - 2015-04-11,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566987795,0.174369105,-0.218163805,0.174369105,-0.022175999,1,1,-0.392618689,-0.39253291,0.39253291,-0.196545105,0.098242659,1,3,FALSE
7575,7575,2015-04-07 - 2015-04-11,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417334685,-0.054703412,0.275897283,0.414735709,0.347985232,1,1,-0.472038096,0.330600695,0.138838425,-0.066750476,0.098242659,2,2,FALSE
7576,7576,2015-04-07 - 2015-04-11,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.243016399,-0.037923731,0.216711279,-0.016531105,-0.027543215,1,1,-0.28094013,0.25463501,-0.233242384,-0.01101211,0.098242659,1,3,FALSE
7577,7577,2015-04-07 - 2015-04-11,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.241697369,0.478410991,0.401675756,0.244821674,0.237626153,1,1,0.236713623,-0.076735235,-0.156854082,-0.007195521,0.098242659,1,3,FALSE
7578,7578,2015-04-07 - 2015-04-11,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198058763,0.457762649,0.347372682,0.255359377,0.222694141,1,1,0.259703886,-0.110389967,-0.092013304,-0.032665236,0.098242659,1,3,TRUE
7579,7579,2015-04-07 - 2015-04-11,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.190087213,0.332911091,0.166723193,0.315990795,0.30876131,1,1,0.142823878,-0.166187899,0.149267602,-0.007229484,0.098242659,2,2,TRUE
7580,7580,2015-04-12 - 2015-04-16,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.139757885,0.099477936,0.144414401,0.149171983,0.167028381,1,1,-0.040279949,0.044936465,0.004757583,0.017856398,0.088913025,3,1,TRUE
7581,7581,2015-04-12 - 2015-04-16,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.033677959,-0.002369531,0.074308316,0.017819471,0.090173583,1,1,-0.03604749,0.076677847,-0.056488846,0.072354113,0.088913025,2,2,TRUE
7582,7582,2015-04-12 - 2015-04-16,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.097965049,0.058247797,0.213071133,0.245528444,0.100732391,1,1,-0.039717252,0.154823336,0.032457311,-0.144796054,0.088913025,2,2,TRUE
7583,7583,2015-04-12 - 2015-04-16,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.378904156,-0.369670255,-0.386291993,-0.369733294,-0.378959144,1,1,0.009233901,-0.016621739,0.016558699,-0.00922585,0.088913025,2,2,FALSE
7584,7584,2015-04-12 - 2015-04-16,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.140787431,0.061198776,0.141239985,0.152014843,0.116535084,1,1,-0.079588655,0.080041209,0.010774857,-0.035479759,0.088913025,2,2,FALSE
7585,7585,2015-04-12 - 2015-04-16,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.035372199,-0.133476934,-0.044132959,-0.039720346,-0.07214321,1,1,-0.098104736,0.089343975,0.004412613,-0.032422863,0.088913025,2,2,FALSE
7586,7586,2015-04-12 - 2015-04-16,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.038283049,-0.068365013,0.004248875,0.051803739,-0.052265941,1,1,-0.030081964,0.072613888,0.047554864,-0.10406968,0.088913025,2,2,FALSE
7587,7587,2015-04-12 - 2015-04-16,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.085280951,0.059176074,0.057248083,0.150752646,0.053675892,1,1,-0.026104877,-0.001927991,0.093504563,-0.097076754,0.088913025,1,3,FALSE
7588,7588,2015-04-12 - 2015-04-16,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024500778,0.025423603,0.030981937,0.144088505,0.018146645,1,1,0.000922825,0.005558333,0.113106568,-0.12594186,0.088913025,3,1,FALSE
